콘텐츠ID,콘텐츠분류,제목,언어,타이틀SEO,연관콘텐츠,지번주소,도로명주소,위도,경도,탐나오연동여부,평점,소셜네트워크URL,조회수,외부검색어,좋아요수,리뷰수,북마크수,일정등록수,다녀왔어요수,PC사용여부,모바일사용여부,공개여부,작성상태,사용여부,작성상태_1,영문PC사용여부,중문PC사용여부,일문PC사용여부,영문작성상태,중문작성상태,일문작성상태,영문공개여부,중문공개여부,일문공개여부,영문모바일사용여부,중문모바일사용여부,일문모바일사용여부,영문승인일시,중문승인일시,일문승인일시,등록자,등록일시,수정자,수정일시,SNS공유수,인기점수,등록일시_1,우편번호,템플릿여부,번역요청일시,영문번역요청일시,중문번역요청일시,일문번역요청일시,페이지SEO자동여부,영문페이지SEO자동여부,중문페이지SEO자동여부,일문페이지SEO자동여부,사진공유수,번체PC사용여부,말레이어PC사용여부,번체작성상태,말레이어작성상태,번체공개여부,말레이어공개여부,번체모바일사용여부,말어모바일사용여부,번체승인일시,말레이어승인일시,번체번역요청일시,말레이어번역요청일시,번체SEO자동여부,말레이어SEO자동여부
CNTS_200000000007574,음식점,차차신창,국문,차차신창,,제주특별자치도 제주시 한경면 신창리 1371-3,제주특별자치도 제주시 한경면 한경해안로 474-22,33.3406059,126.172688,y,0,,706,,0,0,2,0,0,y,y,y,y,y,2019-10-31,,,,m,m,m,,,,,,,,,,anonymous,2018-10-05,anonymous,2022-03-22,0,1412,,-,n,,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007593,쇼핑,제주샘주,국문,제주샘주,,,,,,y,0,,0,,0,0,0,0,0,y,y,n,m,y,,,,,m,m,m,,,,,,,,,,gorra2296,2018-10-11,gorra2296,2022-02-14,0,,,,n,2018-10-11,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007594,음식점,제주샘주 영농협동조합,국문,제주샘주 영농협동조합,,제주특별자치도 제주시 애월읍 상가리 1997-1,제주특별자치도 제주시 애월읍 애원로 283,33.4445996,126.3374444,y,0,,2622,,0,0,7,0,0,y,y,y,y,y,2019-10-31,,,,m,m,m,,,,,,,,,,gorra2296,2018-10-11,gorra2296,2022-03-22,5,5244,,,n,2018-10-11,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007614,숙박,오조리337 게스트하우스,국문,오조리337 게스트하우스,,제주특별자치도 서귀포시 성산읍 오조리 337,제주특별자치도 서귀포시 성산읍 한도로 90,33.4685484,126.9174794,y,0,,1042,,0,0,0,0,0,y,y,n,y,y,2019-06-21,y,,,y,m,m,y,,,y,,,2018-10-31,,,gorra2296,2018-10-15,gorra2296,2022-03-13,0,2084,,,n,2018-10-15,2018-10-17,,,y,y,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007623,음식점,카페 캐로타,국문,카페 캐로타,,제주특별자치도 제주시 구좌읍 평대리 3351-2,제주특별자치도 제주시 구좌읍 세평항로 13,33.5248646,126.8533655,y,0,,1085,,0,0,2,0,0,y,y,y,y,y,2019-10-31,y,,,y,m,m,y,,,y,,,2019-10-31,,,kya9706,2018-10-18,kya9706,2022-03-22,1,2170,,,n,2018-10-18,2018-10-18,,,y,y,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007510,축제/행사,보름달 달풍선 날리기,국문,보름달 달풍선 날리기,,제주특별자치도 서귀포시 표선면 성읍리 3229-4,제주특별자치도 서귀포시 표선면 번영로 2350-104,33.4112985,126.7819256,y,0,,150,,0,0,0,0,0,y,y,n,y,y,2018-09-17,,,,m,m,m,,,,,,,,,,ahm0213,2018-09-17,ahm0213,2022-02-14,0,300,,,n,2018-09-17,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007514,음식점,가온해,국문,가온해,,제주특별자치도 서귀포시 안덕면 창천리 777-18,제주특별자치도 서귀포시 안덕면 난드르로 4,33.2347738,126.3676415,y,0,,1041,,0,0,1,0,0,y,y,y,y,y,2019-10-31,,,y,m,m,y,,,y,,,y,,,2019-10-31,gorra2296,2018-09-17,gorra2296,2022-03-17,5,2082,,,n,2018-09-17,,,2018-10-17,y,n,n,y,0,,,,,,,,,,,,,,
CNTS_200000000007515,음식점,차마실,국문,차마실,,제주특별자치도 제주시 애월읍 하귀1리 137-8,제주특별자치도 제주시 애월읍 하귀동남1길 32-15,33.4831051,126.4150235,y,0,,1140,,0,0,2,0,0,y,y,y,y,y,2019-10-31,,,y,m,m,y,,,y,,,y,,,2019-10-31,gorra2296,2018-09-17,gorra2296,2022-03-21,1,2280,,,n,2018-09-17,,,2018-10-17,y,n,n,y,0,,,,,,,,,,,,,,
CNTS_200000000007664,숙박,조천댁,국문,조천댁,,제주특별자치도 제주시 조천읍 조천리 3081,제주특별자치도 제주시 조천읍 조천7길 19-17,33.5383782,126.6344741,y,0,,1839,,0,0,1,0,0,y,y,y,y,y,2019-06-21,,,,m,m,m,,,,,,,,,,gorra2296,2018-10-24,gorra2296,2022-03-21,2,3678,,,n,2018-10-24,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007666,숙박,스테이달하,국문,스테이달하,,제주특별자치도 제주시 애월읍 신엄리 2568-1,제주특별자치도 제주시 애월읍 신엄안1길 20,33.4731413,126.3656123,y,0,,2200,,0,0,1,0,0,y,y,y,y,y,2019-06-21,,,,m,m,m,,,,,,,,,,gorra2296,2018-10-24,gorra2296,2022-03-22,4,4400,,,n,2018-10-24,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007601,축제/행사,JDC 제주신화페스티벌,국문,JDC 제주신화페스티벌,,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.3017501,126.3206458,y,0,,438,,0,0,0,0,0,y,y,n,m,y,2018-10-12,,,,m,m,m,,,,,,,,,,kimhk,2018-10-12,kimhk,2020-06-22,0,876,,,n,2018-10-12,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007616,축제/행사,청초밭메밀꽃축제,국문,청초밭메밀꽃축제,,제주특별자치도 서귀포시 표선면 성읍리 3028,제주특별자치도 서귀포시 표선면 번영로 2400,33.3898641,126.797954,y,0,https://blog.naver.com/farm-green,0,,0,0,0,0,0,y,y,n,m,y,,,,,m,m,m,,,,,,,,,,ahm0213,2018-10-15,ahm0213,2018-10-15,0,,,,n,2018-10-15,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007628,테마여행,셀프웨딩에 버금가는 <제주 우정스냅 명소>,국문,셀프웨딩에 버금가는 <제주 우정스냅 명소>,,,,,,y,0,,11433,,1,0,1,0,0,y,y,y,y,y,2018-10-19,,y,y,m,y,y,,y,y,,y,y,,2020-03-05,2020-03-06,gorra2296,2018-10-18,gorra2296,2022-03-22,2,22869,,,n,2018-10-18,,2020-03-05,2020-03-06,y,n,y,y,0,y,,y,,y,,y,,2020-03-05,,2020-03-05,,y,
CNTS_200000000007662,축제/행사,우도동굴음악회,국문,우도동굴음악회,,제주특별자치도 제주시 우도면 검멀레해안,제주특별자치도 제주시 우도면 검멀레해안,33.4980277,126.9676373,y,0,,288,,0,0,0,0,0,y,y,n,y,y,2018-10-24,,,,m,m,m,,,,,,,,,,imsewon1,2018-10-24,imsewon1,2022-02-14,0,576,,,n,2018-10-24,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007663,숙박,하도하도 3200,국문,하도하도 3200,,제주특별자치도 제주시 구좌읍 하도리 3359-50,제주특별자치도 제주시 구좌읍 면수1길 38,33.5247145,126.8642701,y,0,,2216,,0,0,0,0,0,y,y,y,y,y,2019-06-24,,,,m,m,m,,,,,,,,,,gorra2296,2018-10-24,gorra2296,2022-03-21,1,4432,,,n,2018-10-24,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007665,숙박,더 프라이빗 시로,국문,더 프라이빗 시로,,제주특별자치도 제주시 한경면 신창리 206-1,제주특별자치도 제주시 한경면 신창상동길 20-1,33.3498605,126.1879104,y,0,https://blog.naver.com/che97ratm,2176,,0,0,0,0,0,y,y,y,y,y,2019-06-21,,,,m,m,m,,,,,,,,,,gorra2296,2018-10-24,gorra2296,2022-03-21,4,4352,,,n,2018-10-24,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000012255,테마여행,삭제 콘텐츠 2222,국문,삭제 콘텐츠 2222,,,,,,y,0,,1,,0,0,0,0,0,y,y,n,y,y,2021-11-29,,,,m,m,m,,,,,,,,,,eukomai,2021-11-11,eukomai,2022-02-14,0,2,,,n,2021-11-11,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000007615,테마여행,언니들만 모여라 <제주 여성전용 게스트하우스>,국문,언니들만 모여라 <제주 여성전용 게스트하우스>,,,,,,y,0,,12405,,0,0,3,0,0,y,y,y,y,y,2018-10-16,y,y,y,y,y,t,y,y,y,y,y,y,2018-10-31,2020-01-16,,gorra2296,2018-10-15,gorra2296,2022-03-22,3,24810,,,n,2018-10-15,2018-10-31,2020-01-16,2020-01-16,y,y,y,y,0,y,y,y,y,y,y,y,y,2020-01-16,2019-02-19,2020-01-16,2019-02-19,y,y
CNTS_200000000007668,음식점,디 아일렛 라운지,국문,디 아일렛 라운지,,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.3017501,126.3206458,y,0,,1610,,1,0,1,0,0,y,y,y,y,y,2019-12-20,y,y,y,y,y,m,y,y,y,y,y,y,2019-12-20,2019-12-20,2018-11-21,imsewon1,2018-10-24,imsewon1,2022-03-21,0,3223,,,n,2018-10-24,2018-10-24,2018-10-24,2018-10-24,y,y,y,y,0,y,,y,,y,,y,,2019-12-20,,2019-04-03,,y,
CNTS_200000000008511,숙박,김군아미고게스트하우스,국문,김군아미고게스트하우스,,제주특별자치도 제주시 애월읍 구엄리 1233,제주특별자치도 제주시 애월읍 애월해안로 670,33.4810559,126.3740404,y,0,,863,,0,0,1,0,0,y,y,y,y,y,2019-06-21,y,,,y,m,m,y,,,y,,,2019-04-15,,,anonymous,2019-03-29,anonymous,2022-03-22,0,1726,,905-695,n,,2019-04-05,,,y,y,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000007691,숙박,더블루민박,국문,더블루민박,,제주특별자치도 제주시 삼양3동 2555-1,제주특별자치도 제주시 벌랑4길 21,33.5250108,126.579046,y,0,,1223,,0,0,1,0,0,y,y,n,y,y,2020-01-02,,,,m,m,m,,,,,,,,,,imsewon1,2018-11-01,imsewon1,2022-03-10,3,2446,,,n,2018-11-01,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007711,숙박,하티게스트하우스,국문,하티게스트하우스,,제주특별자치도 제주시 한림읍 협재리 1682,제주특별자치도 제주시 한림읍 협재1길 39-5,33.3807358,126.2482491,y,0,https://www.instagram.com/hathi_guesthouse/,426,,0,0,0,0,0,y,y,n,y,y,2020-01-02,,,,m,m,m,,,,,,,,,,kya9706,2018-11-01,kya9706,2022-03-10,0,852,,,n,2018-11-01,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000010573,음식점,오마이양대창 제주외도점,국문,오마이양대창 제주외도점,,제주특별자치도 제주시 외도일동 445-11,제주특별자치도 제주시 우정로 20,33.4891262,126.4315708,y,0,,709,,0,0,1,0,0,y,y,y,y,y,2020-09-01,,,,m,m,m,,,,,,,,,,anonymous,2020-08-31,anonymous,2022-03-22,0,1418,,-,n,,,,,y,n,n,n,0,,,m,m,,,,,,,,,n,n
CNTS_200000000007660,음식점,올레산야초,국문,올레산야초,,제주특별자치도 제주시 애월읍 유수암리 3040,제주특별자치도 제주시 애월읍 유수암서길 57,33.4273607,126.3921659,y,0,,2852,,0,0,9,0,0,y,y,y,y,y,2018-10-24,,,,m,m,m,,,,,,,,,,imsewon1,2018-10-23,imsewon1,2022-03-21,6,5704,,,n,2018-10-23,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007667,테마여행,효리네 민박집 간 기분으로 즐기는 <제주 노천탕이 있는 숙소>,국문,효리네 민박집 간 기분으로 즐기는 <제주 노천탕이 있는 숙소>,,,,,,y,0,,22407,,2,0,3,0,0,y,y,y,y,y,2018-10-25,y,y,y,y,y,y,y,y,y,y,y,y,2019-12-20,2020-01-16,2020-03-06,gorra2296,2018-10-24,gorra2296,2022-03-22,7,44820,,,n,2018-10-24,2019-12-20,2020-01-16,2020-03-06,y,y,y,y,0,y,y,y,y,y,y,y,y,2020-02-10,2020-03-04,2020-01-17,2020-03-04,y,y
CNTS_200000000007669,숙박,위미모루왓,국문,위미모루왓,,제주특별자치도 서귀포시 남원읍 위미리 3306-3 ,제주특별자치도 서귀포시 남원읍 위미항구로 51 (위미리) ,33.3060336,126.6580882,y,5,,1635,,2,1,3,0,1,y,y,y,y,y,2019-08-26,,,,m,m,m,,,,,,,,,,anonymous,2018-10-25,anonymous,2022-03-22,0,3281,,-,n,,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007671,숙박,제주해나루,국문,제주해나루,,제주특별자치도 서귀포시 강정동 126-9 제주해나루,제주특별자치도 서귀포시 신서로98번길 19-1 (강정동) 제주해나루,33.2615636,126.49447,y,5,,4429,,11,5,15,0,1,y,y,y,y,y,2019-08-26,,,,m,m,m,,,,,,,,,,anonymous,2018-10-25,anonymous,2022-03-22,14,8916,,-,n,,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007368,축제/행사,제주레저스포츠대축제,국문,제주레저스포츠대축제,,제주특별자치도 제주시 삼도2동 1262,제주특별자치도 제주시 중앙로 2,33.518116,126.5241853,y,0,,409,,0,0,0,0,0,y,y,n,y,y,2018-08-16,,,,m,m,m,,,,,,,,,,ahm0213,2018-08-14,ahm0213,2022-02-14,0,818,,,n,2018-08-14,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007661,관광지,맛있는 철학자(태반의땅제주),국문,맛있는 철학자(태반의땅제주),,제주특별자치도 서귀포시 토평동 1276-1,제주특별자치도 서귀포시 토평로50번길 31,33.2844099,126.5796743,y,0,,2948,,0,0,9,0,0,y,y,y,y,y,2019-08-12,y,y,y,y,y,y,y,y,y,y,y,y,2019-08-12,2019-08-12,2019-08-12,imsewon1,2018-10-23,imsewon1,2022-03-21,1,5896,,,n,2018-10-23,2019-08-12,2019-08-12,2019-08-12,y,y,y,y,0,y,,y,,y,,y,,2019-08-12,,2019-08-12,,y,
CNTS_200000000007672,축제/행사,"다 같이, 더 가치 ",국문,"다 같이, 더 가치 ",,제주특별자치도 서귀포시 서호동 1530,제주특별자치도 서귀포시 서호중앙로 63,33.248854,126.5214515,y,0,,358,,0,0,0,0,0,y,y,n,y,y,2018-10-26,,,,m,m,m,,,,,,,,,,kya9706,2018-10-25,kya9706,2022-02-14,0,716,,,n,2018-10-25,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007621,음식점,밥깡패,국문,,,제주특별자치도 제주시 한림읍 한림리 1534-6 ,제주특별자치도 제주시 한림읍 한림로4길 35 (한림리) ,,,y,0,,0,,0,0,0,0,0,y,y,n,w,y,2019-01-03,,,,m,m,m,,,,,,,,,,anonymous,2018-10-16,anonymous,2019-07-03,0,,,932-695,n,,,,,n,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007673,음식점,창흥식당,국문,창흥식당,,제주특별자치도 제주시 조천읍 함덕리 992,제주특별자치도 제주시 조천읍 함덕16길 15,33.540309,126.667206,y,0,http://www.instagram.com/jeju_borom,1372,,0,0,8,0,0,y,y,y,y,y,2018-10-26,,,,m,m,m,,,,,,,,,,kya9706,2018-10-26,kya9706,2022-03-20,5,2744,,,n,2018-10-26,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007676,관광지,신창풍차해안도로,국문,신창풍차해안도로,,제주특별자치도 제주시 한경면 신창리 1322-1,제주특별자치도 제주시 한경면 신창리 1322-1,33.34303041,126.1746042,y,5,,23060,,7,8,199,0,8,y,y,y,y,y,2019-08-22,y,,,y,m,m,y,,,y,,,2019-08-13,,,gorra2296,2018-10-26,gorra2296,2022-03-22,33,46181,,,n,2018-10-26,2018-10-29,,,y,y,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007677,관광지,남수각 하늘길 벽화거리,국문,남수각 하늘길 벽화거리,,제주특별자치도 제주시 일도1동 1100-12,제주특별자치도 제주시 중앙로13길 32,33.5114291,126.5278268,y,0,,3379,,0,0,4,0,0,y,y,y,y,y,2019-08-22,y,,,y,m,m,y,,,y,,,2019-08-13,,,gorra2296,2018-10-26,gorra2296,2022-03-21,1,6758,,,n,2018-10-26,2018-10-29,,,y,y,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007588,음식점,협재칼치,국문,협재칼치,,제주특별자치도 제주시 한림읍 협재리 2514-28 1층,제주특별자치도 제주시 한림읍 한림로 326 (협재리) 1층,33.3921509,126.2395634,y,0,,1060,,0,0,1,0,0,y,y,y,y,y,2019-04-11,,,,m,m,m,,,,,,,,,,anonymous,2018-10-09,anonymous,2022-03-22,0,2120,,-,n,,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007603,음식점,파크사이드다이닝[임시휴장],국문,파크사이드다이닝[임시휴장],,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89 서머셋 클럽하우스 1층 파크사이드 다이닝,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89 서머셋 클럽하우스 1층 파크사이드 다이닝,33.3017501,126.3206458,y,5,,3554,,9,9,10,0,11,y,y,n,y,y,2020-03-04,y,y,y,y,y,y,y,y,y,y,y,y,2019-12-20,2019-12-20,2019-12-02,kimhk,2018-10-12,kimhk,2022-03-22,0,7180,,,n,2018-10-12,2019-01-11,2019-01-11,2019-01-11,y,y,y,y,0,y,,y,,y,,y,,,,2021-01-07,,y,
CNTS_200000000007605,축제/행사,제주한류페스티벌,국문,제주한류페스티벌,,제주특별자치도 제주시 오라1동 1165 제주종합경기장 주경기장,제주특별자치도 제주시 서광로2길 24,33.4975278,126.5146745,y,0,,1638,,0,0,0,0,0,y,y,n,y,y,2018-10-12,y,y,y,y,y,y,n,y,n,y,y,y,2018-10-22,2019-01-03,2018-10-22,kimhk,2018-10-12,kimhk,2022-03-11,5,3276,,,n,2018-10-12,2018-10-12,2018-10-12,2018-10-12,y,y,y,y,0,y,,y,,y,,y,,,,2019-02-25,,y,
CNTS_200000000007619,음식점,금보가든,국문,금보가든,,제주특별자치도 제주시 조천읍 교래리 501,제주특별자치도 제주시 조천읍 비자림로 639,33.4276176,126.6665803,y,0,,1866,,0,0,3,0,0,y,y,y,y,y,2018-10-16,y,y,y,y,y,y,y,y,y,y,y,y,2018-10-18,2018-12-21,2019-04-09,kya9706,2018-10-16,kya9706,2022-03-20,1,3732,,,n,2018-10-16,2018-10-18,2018-12-20,2018-12-20,y,y,n,y,0,y,,y,,y,,y,,,,2019-02-25,,n,
CNTS_200000000007678,테마여행,셀프웨딩에 버금가는 <커플스냅 스팟>,국문,셀프웨딩에 버금가는 <커플스냅 스팟>,,,,,,y,0,,15097,,1,0,1,0,0,y,y,y,y,y,2018-10-29,y,y,y,y,y,y,y,y,y,y,y,y,2018-10-31,2018-11-30,2018-11-29,gorra2296,2018-10-26,gorra2296,2022-03-22,2,30197,,,n,2018-10-26,2018-10-31,2018-11-30,2018-11-26,y,y,y,y,0,y,y,y,y,y,y,y,y,2019-02-27,2019-02-19,2019-02-27,2019-02-19,y,y
CNTS_200000000007617,음식점,카페앤드 효은양갱,국문,카페앤드 효은양갱,,제주특별자치도 서귀포시 안덕면 덕수리 662-2,제주특별자치도 서귀포시 안덕면 덕수회관로 14,33.251863,126.3146445,y,0,,18,,0,0,0,0,0,y,y,n,m,y,2018-10-16,y,,,m,m,m,n,,,y,,,,,,kya9706,2018-10-15,kya9706,2022-02-14,0,36,,,n,2018-10-15,2018-12-12,,,y,y,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007618,음식점,우드노트,국문,우드노트,,제주특별자치도 서귀포시 남원읍 남원리 2406-3 1층 우드노트,제주특별자치도 서귀포시 남원읍 태위로510번길 49,33.2724453,126.6985632,y,0,http://www.instagram.com/cafe_woodnote,2217,,0,0,3,0,0,y,y,y,y,y,2019-10-31,y,y,y,y,y,y,y,y,y,y,y,y,2019-10-31,2019-10-31,2019-10-31,kya9706,2018-10-16,kya9706,2022-03-21,0,4434,,,n,2018-10-16,2018-10-16,2019-03-04,2019-09-02,y,y,y,y,0,y,,y,,y,,y,,2019-10-31,,2019-10-31,,y,
CNTS_200000000007620,음식점,부자식당,국문,부자식당,,제주특별자치도 제주시 용담1동 2825-8,제주특별자치도 제주시 서광로5길 9,33.500977,126.514211,y,0,http://www.instagram.com/jejubuza,2798,,0,0,7,0,0,y,y,y,y,y,2018-10-16,y,y,y,y,y,y,y,y,y,y,y,y,2018-11-20,2019-01-24,2019-01-16,kya9706,2018-10-16,kya9706,2022-03-18,4,5596,,,n,2018-10-16,2018-11-19,2019-01-16,2019-01-16,y,y,n,n,0,y,,y,,y,,y,,,,2019-02-25,,n,
CNTS_200000000007674,음식점,카페하물,국문,카페하물,,제주특별자치도 제주시 애월읍 애월리 1819-28,제주특별자치도 제주시 애월읍 애월해안로 58,33.4671226,126.3206286,y,0,,1782,,0,0,3,0,0,y,y,y,y,y,2018-10-26,y,,,y,m,m,y,,,y,,,2018-11-05,,,kya9706,2018-10-26,kya9706,2022-03-22,0,3564,,,n,2018-10-26,2018-11-05,,,y,y,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007675,음식점,더로맨틱,국문,더로맨틱,,제주특별자치도 제주시 조천읍 교래리 476,제주특별자치도 제주시 조천읍 교래1길 26,33.4276176,126.6665803,y,0,,4316,,0,0,22,0,0,y,y,y,y,y,2018-10-29,y,,,y,m,m,y,,,y,,,2018-10-31,,,gorra2296,2018-10-26,gorra2296,2022-03-21,21,8632,,,n,2018-10-26,2018-10-29,,,y,y,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007625,관광지,도두동 무지개 해안도로,국문,도두동 무지개 해안도로,,제주특별자치도 제주시 도두1동,제주특별자치도 제주시 도두1동,33.5093109,126.4739327,y,0,,23930,,13,0,240,0,0,y,y,y,y,y,2019-08-13,y,y,y,y,w,y,y,y,y,y,y,y,2019-08-13,2019-10-16,2019-08-13,gorra2296,2018-10-18,gorra2296,2022-03-22,30,47899,,,n,2018-10-18,2019-02-14,2019-02-20,2019-02-20,y,y,y,y,0,y,,w,,y,,y,,,,2019-10-16,,y,
CNTS_200000000007627,관광지,한일우호연수원,국문,한일우호연수원,,제주특별자치도 서귀포시 서홍동 731-3,제주특별자치도 서귀포시 남성로128번길 24,33.2406832,126.5563409,y,0,,64,,0,0,0,0,0,y,y,y,m,y,2018-10-18,,,,m,m,m,,,,,,,,,,gorra2296,2018-10-18,gorra2296,2022-02-14,0,128,,,n,2018-10-18,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007651,숙박,개스트하우스 말2,국문,개스트하우스 말2,,제주특별자치도 서귀포시 안덕면 화순리 365-3,제주특별자치도 서귀포시 안덕면 화순중앙로 93,33.2438595,126.3364487,y,0,,730,,0,0,0,0,0,y,y,y,y,y,2019-06-21,,,,m,m,m,,,,,,,,,,gorra2296,2018-10-22,gorra2296,2022-03-21,1,1460,,,n,2018-10-22,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007630,음식점,종달리엔 엄마식당,국문,종달리엔 엄마식당,,제주특별자치도 제주시 구좌읍 종달리 1935-1,제주특별자치도 제주시 구좌읍 종달로7길 15,33.4880673,126.8804954,y,0,https://www.instagram.com/jongdalri_mama/,1573,,0,0,7,0,0,y,y,y,y,y,2018-10-19,,,,m,m,m,,,,,,,,,,kya9706,2018-10-19,kya9706,2022-03-21,5,3146,,,n,2018-10-19,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007369,쇼핑,대정오일시장[미공개],국문,대정오일시장[미공개],,제주특별자치도 서귀포시 대정읍 하모리 1089-15,제주특별자치도 서귀포시 대정읍 신영로36번길 65,33.220516,126.2483125,y,0,,194,,0,0,0,0,0,y,y,n,m,y,2018-08-20,,,,m,m,m,,,,,,,,,,gorra2296,2018-08-14,gorra2296,2022-02-14,0,388,,,n,2018-08-14,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007390,축제/행사,송당 마불림제,국문,송당 마불림제,,제주시 구좌읍 송당리 산199-1,,33.4561819,126.7673413,y,0,,94,,0,0,0,0,0,y,y,n,y,y,2018-08-20,,,,m,m,m,,,,,,,,,,muhahope,2018-08-20,muhahope,2022-02-14,0,188,,,n,2018-08-20,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007589,축제/행사,제주메밀에 혹하다,국문,제주메밀에 혹하다,,제주특별자치도 서귀포시 안덕면 광평리 211 제주메밀체험관,제주특별자치도 서귀포시 안덕면 산록남로 675 ,33.3280672,126.379672,y,0,,196,,0,0,0,0,0,y,y,n,m,y,2018-10-10,,,,m,m,m,,,,,,,,,,kimhk,2018-10-10,kimhk,2020-06-22,0,392,,,n,2018-10-10,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007650,음식점,돼지굽는정원,국문,돼지굽는정원,,제주특별자치도 제주시 한림읍 협재리 2528,제주특별자치도 제주시 한림읍 협재2길 8-7,33.3807358,126.2482491,y,0,,1325,,0,0,3,0,0,y,y,y,y,y,2019-11-05,,,,m,m,m,,,,,,,,,,gorra2296,2018-10-22,gorra2296,2022-03-21,0,2650,,,n,2018-10-22,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007455,관광지,오르미카페,국문,오르미카페,,제주특별자치도 제주시 회천동 2943-4,제주특별자치도 제주시 서회천길 33,33.4647845,126.6329231,y,0,,0,,0,0,0,0,0,y,y,n,m,y,,,,,m,m,m,,,,,,,,,,gorra2296,2018-09-03,gorra2296,2018-09-03,0,,,,n,2018-09-03,,,,y,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007350,음식점,바당꽃,국문,바당꽃,,제주특별자치도 제주시 애월읍 신엄리 2791,제주특별자치도 제주시 애월읍 애월해안로 494,33.4783818,126.3570074,y,0,,304,,0,0,0,0,0,y,y,y,m,y,2018-08-10,y,,,m,m,m,y,,,y,,,2018-08-13,,,muhahope,2018-08-10,muhahope,2022-02-14,0,608,,,n,2018-08-10,2018-08-13,,,y,y,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007349,음식점,제주웅담,국문,제주웅담,,제주특별자치도 제주시 한림읍 한림리 1587-2,제주특별자치도 제주시 한림읍 한림로5길 23,33.4146732,126.2613821,y,0,,1617,,1,0,4,0,0,y,y,y,y,y,2018-08-10,y,,,y,m,m,y,,,y,,,2018-08-13,,,ahm0213,2018-08-10,ahm0213,2022-03-21,1,3237,,,n,2018-08-10,2018-08-13,,,y,y,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007351,숙박,러블리에스메랄다,국문,,,제주특별자치도 제주시 한림읍 대림리 568 ,제주특별자치도 제주시 한림읍 한수풀로 176-25 (대림리) ,,,y,0,,0,,0,0,0,0,0,,,,u,y,,,,,m,m,m,,,,,,,,,,anonymous,2018-08-10,anonymous,2018-08-10,0,,,-,n,,,,,n,n,n,n,0,,,,,,,,,,,,,,
CNTS_200000000007370,음식점,키친놀,국문,,,제주특별자치도 제주시 한경면 고산리 2634-9  키친놀,제주특별자치도 제주시 한경면 고산로 73 (고산리)  키친놀,,,y,0,,0,,0,0,0,0,0,,,,u,y,,,,,m,m,m,,,,,,,,,,anonymous,2018-08-14,anonymous,2018-08-14,0,,,941-695,n,,,,,n,n,n,n,0,,,,,,,,,,,,,,
